,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2618,SYNPCC7942_RS04620,b1174,31.25,80,51,2,5,80,3,82,2.4e-08,44.3,91,0.879120879120879,<=>
2619,SYNPCC7942_RS04655,b0118,66.9,858,268,6,1,845,1,855,0.0,1131.0,861,0.996515679442509,<=>
2622,SYNPCC7942_RS04675,b2528,43.519,108,53,2,12,116,3,105,3.14e-26,91.7,118,0.915254237288135,<=>
2629,SYNPCC7942_RS04695,b4256,39.041,146,85,3,2,144,1,145,4.4e-22,84.3,164,0.890243902439024,<=>
2633,SYNPCC7942_RS04725,b1805,24.88,627,330,24,30,604,23,560,8.82e-31,124.0,649,0.966101694915254,<=>
2644,SYNPCC7942_RS04745,b0144,42.034,295,152,4,7,298,18,296,4.7099999999999995e-64,201.0,300,0.983333333333333,<=>
2671,SYNPCC7942_RS04760,b4005,49.645,423,209,4,1,420,1,422,3.789999999999999e-136,394.0,433,0.9769053117782909,<=>
2672,SYNPCC7942_RS04770,b2476,37.555,229,138,2,3,231,5,228,2.2899999999999994e-53,169.0,241,0.950207468879668,<=>
2675,SYNPCC7942_RS04780,b0096,37.545,277,169,3,5,277,2,278,6.999999999999999e-53,172.0,284,0.9753521126760559,<=>
2676,SYNPCC7942_RS04785,b0180,46.809,141,72,2,12,150,5,144,3.2599999999999995e-42,135.0,155,0.9096774193548391,<=>
2678,SYNPCC7942_RS04790,b0181,44.813,241,128,2,2,241,5,241,6.269999999999999e-69,211.0,268,0.8992537313432841,<=>
2682,SYNPCC7942_RS04795,b0182,28.871,381,255,8,11,388,14,381,3.18e-37,136.0,399,0.9548872180451129,<=>
2684,SYNPCC7942_RS04815,b2668,42.012,169,92,4,16,180,6,172,7.079999999999999e-37,123.0,181,0.933701657458564,<=>
2692,SYNPCC7942_RS04830,b2750,58.763000000000005,194,79,1,9,202,7,199,3.659999999999999e-81,237.0,208,0.9326923076923079,<=>
2693,SYNPCC7942_RS04840,b3352,36.185,561,332,10,16,569,16,557,8.889999999999998e-107,331.0,569,0.9859402460456941,<=>
2848,SYNPCC7942_RS04850,b1748,41.058,397,226,3,14,409,1,390,1.9199999999999994e-102,307.0,422,0.9407582938388629,<=>
2855,SYNPCC7942_RS04855,b2315,31.785,409,255,8,10,408,20,414,8.099999999999999e-51,173.0,412,0.9927184466019421,<=>
2858,SYNPCC7942_RS04870,b3450,45.483999999999995,310,161,4,5,308,3,310,1.7999999999999999e-93,280.0,355,0.873239436619718,<=>
2952,SYNPCC7942_RS04875,b1312,32.046,259,173,2,18,275,24,280,8.129999999999999e-37,129.0,275,0.941818181818182,<=>
2962,SYNPCC7942_RS04880,b1311,31.636,275,172,5,21,291,30,292,4.2899999999999995e-38,133.0,292,0.9417808219178081,<=>
2969,SYNPCC7942_RS04890,b0109,41.758,273,147,6,22,288,31,297,1.42e-48,160.0,288,0.947916666666667,<=>
2973,SYNPCC7942_RS04920,b1270,41.708999999999996,199,113,2,17,215,1,196,4.73e-53,166.0,215,0.9255813953488371,<=>
2974,SYNPCC7942_RS04925,b2500,35.359,181,117,0,22,202,5,185,1.55e-38,129.0,209,0.8660287081339709,<=>
2984,SYNPCC7942_RS04935,b1318,45.93,344,151,5,1,342,1,311,1.0399999999999997e-95,286.0,395,0.8708860759493672,<=>
3074,SYNPCC7942_RS04945,b3289,39.163000000000004,406,224,10,43,444,40,426,6.619999999999999e-74,235.0,451,0.9002217294900219,<=>
3083,SYNPCC7942_RS04970,b3805,49.18,305,152,1,9,313,6,307,2.11e-97,287.0,320,0.953125,<=>
3084,SYNPCC7942_RS04980,b3830,53.992,263,119,2,14,274,4,266,3.7899999999999996e-104,301.0,275,0.956363636363636,<=>
3086,SYNPCC7942_RS04995,b4243,52.033,123,54,3,8,128,7,126,1.35e-37,121.0,130,0.9461538461538459,<=>
3092,SYNPCC7942_RS05000,b3787,26.851999999999997,432,270,14,3,422,6,403,9.28e-31,120.0,460,0.939130434782609,<=>
3093,SYNPCC7942_RS05005,b0082,44.089,313,140,8,10,292,4,311,1.9599999999999996e-72,223.0,296,1.05743243243243,<=>
3103,SYNPCC7942_RS05035,b3823,25.743000000000002,202,137,6,40,231,4,202,6.529999999999999e-07,45.4,239,0.845188284518828,<=>
3106,SYNPCC7942_RS05065,b3628,26.198,313,194,14,1,302,1,287,1.53e-14,71.2,383,0.8172323759791121,<=>
3109,SYNPCC7942_RS05070,b0683,35.659,129,81,2,12,140,8,134,1.0400000000000001e-19,77.0,147,0.8775510204081629,<=>
3111,SYNPCC7942_RS13875,b1993,32.609,184,106,5,1,169,1,181,1.4100000000000001e-22,86.7,180,1.02222222222222,<=>
3124,SYNPCC7942_RS05145,b1264,36.609,519,258,16,30,504,19,510,2.99e-80,257.0,517,1.00386847195358,<=>
3129,SYNPCC7942_RS05155,b3885,29.57,186,118,3,11,193,4,179,3.04e-19,79.0,209,0.889952153110048,<=>
3132,SYNPCC7942_RS05170,b1611,57.895,456,192,0,8,463,5,460,0.0,533.0,463,0.98488120950324,<=>
3135,SYNPCC7942_RS05175,b1232,47.619,273,137,4,12,283,13,280,4.3999999999999995e-80,241.0,284,0.961267605633803,<=>
3140,SYNPCC7942_RS05185,b1269,34.959,246,154,5,1,241,1,245,3.36e-35,124.0,243,1.01234567901235,<=>
3163,SYNPCC7942_RS05190,b3869,27.473000000000003,364,220,17,51,395,8,346,2.18e-09,55.5,413,0.88135593220339,<=>
3165,SYNPCC7942_RS05195,b0399,45.339,236,115,4,23,256,2,225,5.449999999999999e-63,194.0,257,0.918287937743191,<=>
3232,SYNPCC7942_RS05230,b1864,41.2,250,142,4,1,249,1,246,1.74e-58,183.0,253,0.9881422924901179,<=>
3235,SYNPCC7942_RS05245,b2261,28.413,271,174,9,22,283,20,279,7.460000000000001e-12,62.0,316,0.857594936708861,<=>
3242,SYNPCC7942_RS05260,b1533,23.929000000000002,280,196,7,31,301,16,287,7.25e-08,50.1,330,0.848484848484848,<=>
3247,SYNPCC7942_RS05285,b3770,34.884,301,183,6,7,298,8,304,4.06e-58,186.0,304,0.9901315789473679,<=>
3249,SYNPCC7942_RS05290,b2021,31.18,356,202,17,20,362,27,352,1.28e-31,119.0,373,0.9544235924932979,<=>
3252,SYNPCC7942_RS05325,b2938,41.641000000000005,646,348,10,17,648,25,655,4.659999999999999e-172,503.0,651,0.9923195084485409,<=>
3256,SYNPCC7942_RS05425,b4407,25.805999999999997,62,46,0,9,70,5,66,0.000594,32.0,70,0.8857142857142858,<=>
3268,SYNPCC7942_RS05505,b3643,54.028,211,95,1,4,212,1,211,2.7199999999999994e-79,235.0,238,0.8865546218487391,<=>
3269,SYNPCC7942_RS05535,b3652,42.385,696,349,14,125,796,11,678,5.109999999999999e-153,461.0,817,0.8518971848225211,<=>
3273,SYNPCC7942_RS05555,b4242,30.381,813,485,22,26,824,51,796,1.9499999999999995e-98,326.0,926,0.8779697624190059,<=>
3283,SYNPCC7942_RS05570,b3432,47.745,754,357,9,9,757,2,723,0.0,699.0,774,0.9741602067183459,<=>
3286,SYNPCC7942_RS05575,b3997,38.484,343,208,2,9,348,8,350,4.169999999999999e-84,256.0,354,0.968926553672316,<=>
3287,SYNPCC7942_RS05590,b2592,56.744,860,358,7,7,861,4,854,0.0,967.0,874,0.9839816933638441,<=>
3291,SYNPCC7942_RS05610,b1640,39.842,379,205,9,2,375,5,365,2.2099999999999998e-67,214.0,378,1.0026455026455,<=>
3293,SYNPCC7942_RS05635,b3833,34.080999999999996,223,146,1,7,228,23,245,7.159999999999999e-45,147.0,233,0.9570815450643779,<=>
3297,SYNPCC7942_RS05640,b3702,39.866,449,250,7,28,460,5,449,3.3199999999999995e-111,334.0,482,0.931535269709543,<=>
3303,SYNPCC7942_RS05655,b3141,34.804,204,125,3,24,223,43,242,4.86e-30,109.0,243,0.839506172839506,<=>
3305,SYNPCC7942_RS05660,b0634,34.426,366,180,8,62,418,51,365,7.83e-51,172.0,421,0.869358669833729,<=>
3307,SYNPCC7942_RS05665,b2113,43.695,341,188,2,6,346,15,351,1.0899999999999998e-94,284.0,361,0.944598337950138,<=>
3310,SYNPCC7942_RS05680,b4000,47.191,89,47,0,1,89,1,89,4.479999999999999e-25,87.0,91,0.978021978021978,<=>
3339,SYNPCC7942_RS05700,b2594,41.121,321,167,6,1,307,1,313,4.5099999999999985e-68,213.0,313,1.02555910543131,<=>
3345,SYNPCC7942_RS05720,b2926,43.108000000000004,399,211,5,5,402,2,385,4.389999999999999e-101,302.0,402,0.9925373134328359,<=>
3361,SYNPCC7942_RS05750,b4202,52.113,71,31,1,3,70,4,74,2.4299999999999998e-18,68.6,71,1.0,<=>
3365,SYNPCC7942_RS05770,b3244,36.141999999999996,451,271,8,47,488,37,479,8.639999999999999e-72,233.0,489,0.9222903885480571,<=>
3466,SYNPCC7942_RS05865,b1654,44.553999999999995,101,56,0,7,107,6,106,2.1399999999999997e-31,104.0,107,0.9439252336448599,<=>
3469,SYNPCC7942_RS05870,b0435,30.233,86,52,2,1,79,1,85,1.66e-10,50.1,85,1.01176470588235,<=>
3534,SYNPCC7942_RS06000,b2746,50.0,156,78,0,4,159,1,156,3.54e-46,145.0,160,0.975,<=>
3535,SYNPCC7942_RS06010,b0657,24.583000000000002,480,318,19,4,457,27,488,4.0799999999999994e-21,93.2,482,0.995850622406639,<=>
3548,SYNPCC7942_RS06090,b3857,27.807,187,126,5,3,187,7,186,1.6800000000000002e-13,63.2,194,0.9639175257731959,<=>
3551,SYNPCC7942_RS06100,b3648,42.623000000000005,183,103,1,1,181,1,183,3.8999999999999996e-54,168.0,183,1.0,<=>
3553,SYNPCC7942_RS06115,b2564,61.803000000000004,233,89,0,4,236,6,238,1.7899999999999992e-101,292.0,240,0.970833333333333,<=>
3555,SYNPCC7942_RS06135,b0116,33.902,469,291,7,1,467,1,452,2.689999999999999e-76,244.0,479,0.979123173277662,<=>
3569,SYNPCC7942_RS06180,b4539,62.651,83,31,0,3,85,2,84,7.92e-38,119.0,87,0.9540229885057471,<=>
3570,SYNPCC7942_RS06185,b2017,42.169,83,48,0,1,83,1,83,1.29e-20,75.1,84,0.9880952380952379,<=>
3571,SYNPCC7942_RS06220,b1710,42.857,182,81,1,8,166,1,182,2.0800000000000002e-51,159.0,167,1.08982035928144,<=>
3573,SYNPCC7942_RS06250,b3185,71.795,78,22,0,1,78,1,78,3.5299999999999994e-32,104.0,88,0.8863636363636359,<=>
3606,SYNPCC7942_RS06260,b3166,36.949,295,157,8,5,280,13,297,3.8399999999999996e-45,152.0,294,1.0034013605442198,<=>
3615,SYNPCC7942_RS06290,b3638,35.945,217,126,3,17,230,10,216,8.08e-41,137.0,244,0.889344262295082,<=>
3620,SYNPCC7942_RS06305,b2828,28.014,282,175,8,9,267,6,282,4.15e-29,109.0,289,0.975778546712803,<=>
3622,SYNPCC7942_RS06330,b2206,29.433000000000003,812,443,18,16,721,39,826,1.2399999999999997e-103,333.0,729,1.1138545953360801,<=>
3956,SYNPCC7942_RS06410,b3064,44.214,337,178,4,4,338,3,331,4.9099999999999995e-88,265.0,349,0.9656160458452719,<=>
3961,SYNPCC7942_RS06435,b2302,31.068,206,114,5,1,181,1,203,1.07e-22,87.8,184,1.1195652173913,<=>
3972,SYNPCC7942_RS06460,b3919,40.891,247,136,3,1,238,1,246,1.6899999999999998e-60,188.0,242,1.02066115702479,<=>
3979,SYNPCC7942_RS06485,b2954,44.162,197,100,5,1,188,1,196,1.19e-43,141.0,197,1.0,<=>
3981,SYNPCC7942_RS06495,b0688,25.910999999999998,494,311,17,14,464,40,521,2.0500000000000002e-19,87.8,484,1.02066115702479,<=>
3983,SYNPCC7942_RS06520,b4167,29.522,481,303,12,28,493,35,494,2.47e-31,124.0,511,0.9412915851272009,<=>
3987,SYNPCC7942_RS06535,b1920,27.004,237,146,8,38,258,34,259,8.43e-16,72.0,260,0.9115384615384621,<=>
3992,SYNPCC7942_RS06540,b1716,59.458999999999996,111,45,0,1,111,1,111,3.5299999999999994e-32,107.0,116,0.956896551724138,<=>
3993,SYNPCC7942_RS06545,b1717,38.461999999999996,65,40,0,1,65,1,65,5.4400000000000004e-08,42.0,66,0.984848484848485,<=>
3997,SYNPCC7942_RS06565,b0781,46.461999999999996,325,173,1,4,327,5,329,2.5099999999999993e-103,303.0,327,0.9938837920489301,<=>
3999,SYNPCC7942_RS06570,b0785,33.556999999999995,149,94,3,11,156,3,149,5.550000000000001e-21,80.9,165,0.903030303030303,<=>
4003,SYNPCC7942_RS06585,b0827,37.356,348,204,8,2,349,7,340,7.4e-59,194.0,403,0.8635235732009929,<=>
4004,SYNPCC7942_RS06600,b4235,25.546999999999997,411,260,14,40,421,32,425,1.56e-17,81.3,446,0.92152466367713,<=>
4009,SYNPCC7942_RS06615,b1713,36.626999999999995,830,469,20,1,809,1,794,2.8299999999999995e-143,439.0,810,1.02469135802469,<=>
4027,SYNPCC7942_RS06650,b2912,31.073,177,110,5,20,186,6,180,4.12e-15,67.0,189,0.936507936507936,<=>
4039,SYNPCC7942_RS06675,b2180,44.09,533,282,10,2,527,4,527,4.179999999999998e-138,407.0,536,0.9944029850746271,<=>
4193,SYNPCC7942_RS06690,b3384,49.102,334,164,2,1,332,1,330,7.199999999999999e-109,318.0,337,0.9910979228486649,<=>
4194,SYNPCC7942_RS06700,b2157,32.759,290,187,4,3,290,2,285,1.6e-41,143.0,323,0.897832817337461,<=>
4325,SYNPCC7942_RS06715,b1866,48.653,594,285,12,1,587,1,581,0.0,547.0,599,0.991652754590985,<=>
4340,SYNPCC7942_RS06735,b1858,35.345,232,134,3,1,231,4,220,7.31e-41,137.0,245,0.9469387755102041,<=>
4436,SYNPCC7942_RS06765,b3635,37.993,279,162,4,1,279,1,268,8.35e-53,170.0,282,0.9893617021276601,<=>
4441,SYNPCC7942_RS06775,b4052,44.898,441,233,7,16,448,27,465,2.949999999999999e-127,374.0,454,0.97136563876652,<=>
4450,SYNPCC7942_RS06810,b2777,33.181999999999995,220,119,6,13,205,4,222,5.69e-31,110.0,206,1.06796116504854,<=>
4452,SYNPCC7942_RS06815,b0444,35.16,219,124,5,1,210,1,210,1.9599999999999997e-36,125.0,231,0.9480519480519479,<=>
4453,SYNPCC7942_RS06820,b1812,39.333,450,243,6,25,463,22,452,1.0499999999999998e-92,285.0,465,0.967741935483871,<=>
4457,SYNPCC7942_RS06825,b1096,31.441,229,147,4,16,235,11,238,1.69e-22,90.5,264,0.8674242424242421,<=>
4462,SYNPCC7942_RS06860,b2053,70.79899999999999,363,96,1,4,356,3,365,0.0,561.0,363,1.0,<=>
4466,SYNPCC7942_RS06865,b2282,36.416,346,191,5,20,364,4,321,1.4499999999999997e-71,223.0,372,0.9301075268817199,<=>
4476,SYNPCC7942_RS06880,b2279,38.0,100,60,1,3,102,2,99,3.5299999999999997e-19,72.8,103,0.9708737864077671,<=>
4477,SYNPCC7942_RS06885,b1380,54.268,328,150,0,1,328,1,328,9.159999999999998e-134,380.0,331,0.9909365558912379,<=>
4485,SYNPCC7942_RS06905,b2293,32.195,205,130,6,3,206,4,200,7.22e-15,68.2,230,0.891304347826087,<=>
4489,SYNPCC7942_RS06910,b4069,54.218999999999994,640,281,6,20,654,11,643,0.0,697.0,656,0.975609756097561,<=>
4498,SYNPCC7942_RS06920,b1828,29.88,415,277,3,22,429,15,422,8.55e-43,155.0,498,0.833333333333333,<=>
4587,SYNPCC7942_RS06985,b1242,36.321,212,126,4,2,213,7,209,4.979999999999999e-37,126.0,232,0.9137931034482759,<=>
4590,SYNPCC7942_RS06990,b3930,24.666999999999998,300,206,7,12,297,12,305,2.26e-13,66.2,303,0.99009900990099,<=>
4591,SYNPCC7942_RS07005,b0472,43.523,193,107,2,9,199,7,199,5.2299999999999995e-55,171.0,200,0.965,<=>
4592,SYNPCC7942_RS07015,b3816,26.349,315,193,12,74,372,24,315,8.100000000000001e-14,68.6,387,0.813953488372093,<=>
4594,SYNPCC7942_RS07020,b4019,32.317,1213,745,23,16,1189,16,1191,0.0,577.0,1190,1.0193277310924398,<=>
4601,SYNPCC7942_RS07045,b3650,40.476,714,381,11,47,755,25,699,0.0,540.0,764,0.93455497382199,<=>
4603,SYNPCC7942_RS07060,b3256,56.18,445,192,3,3,446,2,444,2.0299999999999994e-170,483.0,453,0.98233995584989,<=>
4609,SYNPCC7942_RS07070,b4391,38.836999999999996,533,319,4,18,549,21,547,9.079999999999996e-124,375.0,641,0.8315132605304209,<=>
4784,SYNPCC7942_RS07080,b4226,39.634,164,94,4,1,159,1,164,6e-31,107.0,170,0.9647058823529409,<=>
4787,SYNPCC7942_RS07115,b1103,57.658,111,46,1,1,110,1,111,2.61e-39,124.0,114,0.9736842105263158,<=>
4788,SYNPCC7942_RS07120,b3765,47.151,509,242,10,9,510,10,498,2.9999999999999992e-145,424.0,512,0.994140625,<=>
4797,SYNPCC7942_RS07180,b0212,42.36600000000001,262,136,4,1,258,1,251,6.879999999999999e-64,197.0,258,1.01550387596899,<=>
4805,SYNPCC7942_RS07185,b3912,41.593,226,124,4,2,221,3,226,7.009999999999999e-38,129.0,229,0.9868995633187769,<=>
4946,SYNPCC7942_RS07215,b0074,48.948,523,249,5,9,529,4,510,1.8599999999999995e-157,456.0,540,0.9685185185185191,<=>
5045,SYNPCC7942_RS07240,b2276,35.073,479,283,12,20,485,14,477,2.37e-72,235.0,521,0.919385796545106,<=>
5054,SYNPCC7942_RS07270,b2457,55.681999999999995,88,37,1,4,91,3,88,2.98e-24,85.5,102,0.862745098039216,<=>
5056,SYNPCC7942_RS07275,b2456,36.842,95,60,0,1,95,1,95,5.889999999999999e-17,67.0,99,0.9595959595959599,<=>
5063,SYNPCC7942_RS07305,b0522,30.084,359,218,7,9,367,1,326,6.77e-41,145.0,395,0.908860759493671,<=>
5069,SYNPCC7942_RS07330,b3958,36.905,336,195,9,11,341,6,329,2.2599999999999997e-58,189.0,352,0.954545454545455,<=>
5070,SYNPCC7942_RS07340,b2264,33.146,534,310,17,16,532,6,509,2.2299999999999994e-62,212.0,582,0.917525773195876,<=>
5072,SYNPCC7942_RS07360,b2277,42.202,436,232,6,69,493,68,494,3.799999999999999e-96,298.0,533,0.818011257035647,<=>
5079,SYNPCC7942_RS07365,b0003,33.808,281,171,6,3,271,2,279,2.1299999999999997e-42,145.0,306,0.918300653594771,<=>
5080,SYNPCC7942_RS07385,b3137,34.535,333,168,9,1,332,1,284,9.749999999999999e-51,168.0,357,0.9327731092436979,<=>
5086,SYNPCC7942_RS07410,b0750,42.122,311,170,5,20,320,33,343,1.0899999999999997e-79,243.0,320,0.971875,<=>
5087,SYNPCC7942_RS07415,b0179,31.534000000000002,352,226,5,1,351,4,341,1.14e-51,172.0,355,0.9915492957746479,<=>
5153,SYNPCC7942_RS07430,b4389,45.648,471,236,6,1,466,1,456,1.1699999999999997e-132,389.0,478,0.985355648535565,<=>
5155,SYNPCC7942_RS07435,b3405,43.043,230,125,4,7,233,6,232,1.9499999999999998e-54,172.0,244,0.9426229508196721,<=>
5186,SYNPCC7942_RS07440,b1090,38.372,344,202,6,1,336,1,342,1.4099999999999998e-63,203.0,346,0.9942196531791909,<=>
5187,SYNPCC7942_RS07445,b1091,42.415,323,175,4,10,331,5,317,2.2699999999999995e-86,260.0,335,0.9641791044776121,<=>
5188,SYNPCC7942_RS07450,b1092,41.869,289,152,8,1,275,1,287,1.66e-52,171.0,293,0.986348122866894,<=>
5206,SYNPCC7942_RS07565,b3465,30.951999999999998,168,112,3,9,175,22,186,9.71e-17,71.6,184,0.91304347826087,<=>
5207,SYNPCC7942_RS07570,b2023,41.294,201,109,8,6,205,2,194,8.47e-42,137.0,217,0.926267281105991,<=>
5209,SYNPCC7942_RS07585,b0085,41.532,496,261,7,2,484,5,484,1.5799999999999997e-99,305.0,497,0.9979879275653921,<=>
5213,SYNPCC7942_RS07595,b4557,65.217,69,24,0,4,72,11,79,2.81e-29,97.1,82,0.841463414634146,<=>
5214,SYNPCC7942_RS07600,b3296,43.269,208,108,2,1,200,1,206,1.13e-49,157.0,202,1.02970297029703,<=>
5216,SYNPCC7942_RS07610,b0934,32.955,264,156,6,17,276,5,251,1.6399999999999998e-23,93.6,278,0.949640287769784,<=>
5408,SYNPCC7942_RS07630,b2781,42.578,256,140,3,23,273,6,259,4.5399999999999995e-64,199.0,279,0.917562724014337,<=>
5425,SYNPCC7942_RS07690,b0073,50.7,357,172,4,1,355,1,355,4.719999999999999e-124,358.0,365,0.978082191780822,<=>
5429,SYNPCC7942_RS07715,b1133,39.167,360,204,7,2,349,6,362,2.02e-83,255.0,357,1.00840336134454,<=>
5432,SYNPCC7942_RS07720,b1922,32.444,225,131,8,39,253,23,236,1.0100000000000001e-19,82.4,259,0.8687258687258691,<=>
5437,SYNPCC7942_RS07735,b0173,43.068999999999996,404,220,3,1,400,1,398,1.4699999999999998e-106,317.0,402,1.00497512437811,<=>
5438,SYNPCC7942_RS07740,b1135,55.676,185,73,3,4,187,40,216,2.21e-61,187.0,199,0.9296482412060301,<=>
5453,SYNPCC7942_RS07765,b2020,42.07899999999999,404,222,6,33,432,35,430,2.68e-94,288.0,434,0.930875576036866,<=>
5454,SYNPCC7942_RS07770,b0023,34.884,86,49,2,1,86,1,79,1.8e-07,42.4,98,0.8775510204081629,<=>
5455,SYNPCC7942_RS07775,b1100,38.889,270,150,6,1,263,1,262,9.939999999999999e-52,167.0,265,1.0188679245283,<=>
5464,SYNPCC7942_RS07795,b3871,54.855,587,260,2,5,588,5,589,0.0,640.0,597,0.9832495812395309,<=>
5488,SYNPCC7942_RS07825,b0763,39.916,238,131,5,38,268,24,256,6.48e-42,141.0,271,0.878228782287823,<=>
5489,SYNPCC7942_RS07830,b0764,42.105,190,101,3,7,189,3,190,7.099999999999999e-32,113.0,221,0.8597285067873299,<=>
5501,SYNPCC7942_RS07835,b0724,27.004,237,149,11,6,234,1,221,1.2e-13,65.5,253,0.936758893280632,<=>
5504,SYNPCC7942_RS07865,b2895,45.833,168,88,2,4,169,3,169,1.34e-50,157.0,170,0.988235294117647,<=>
5510,SYNPCC7942_RS07905,b1184,48.218999999999994,421,208,6,1,411,1,421,1.2799999999999996e-128,374.0,418,1.00717703349282,<=>
5514,SYNPCC7942_RS07920,b1266,31.373,255,161,5,26,268,7,259,2.3999999999999999e-32,118.0,297,0.8585858585858589,<=>
5524,SYNPCC7942_RS07970,b2099,27.686999999999998,307,175,12,6,272,2,301,1.88e-13,66.6,298,1.0302013422818799,<=>
5525,SYNPCC7942_RS08000,b2501,34.655,681,387,16,30,692,7,647,8.359999999999998e-133,405.0,731,0.931600547195622,<=>
5526,SYNPCC7942_RS08020,b0484,43.593,757,393,13,3,747,99,833,0.0,542.0,747,1.01338688085676,<=>
5550,SYNPCC7942_RS08050,b0155,41.371,423,238,4,32,446,35,455,2.8399999999999994e-85,266.0,463,0.9136069114470841,<=>
5552,SYNPCC7942_RS08055,b1876,48.288000000000004,584,286,7,6,584,5,577,0.0,553.0,584,1.0,<=>
5553,SYNPCC7942_RS08060,b3839,33.61,241,149,5,43,274,9,247,7.25e-33,118.0,279,0.8637992831541221,<=>
5554,SYNPCC7942_RS08080,b3706,38.013000000000005,463,267,9,7,462,5,454,1.5799999999999996e-81,256.0,462,1.0021645021645,<=>
5592,SYNPCC7942_RS08145,b0185,54.313,313,140,1,11,320,5,317,3.1699999999999994e-121,348.0,327,0.9571865443425078,<=>
5608,SYNPCC7942_RS08155,b2153,39.326,178,87,2,42,208,54,221,1.1599999999999999e-35,122.0,213,0.835680751173709,<=>
5609,SYNPCC7942_RS08160,b1464,28.522,291,172,9,5,262,5,292,2.78e-23,93.2,264,1.10227272727273,<=>
5610,SYNPCC7942_RS08175,b2532,29.915,234,154,4,2,229,4,233,1.4699999999999999e-26,100.0,245,0.955102040816326,<=>
5612,SYNPCC7942_RS08205,b2049,57.505,473,194,3,2,468,6,477,0.0,547.0,469,1.00852878464819,<=>
5613,SYNPCC7942_RS08215,b1602,47.097,465,234,5,6,466,6,462,1.9099999999999998e-131,385.0,470,0.9893617021276601,<=>
5616,SYNPCC7942_RS08235,b3703,55.81399999999999,43,19,0,3,45,2,44,0.000161,32.0,45,0.9555555555555559,<=>
5624,SYNPCC7942_RS08285,b1662,34.404,218,126,7,1,207,1,212,4.7399999999999994e-30,108.0,219,0.9954337899543381,<=>
5737,SYNPCC7942_RS08430,b3945,43.611000000000004,360,198,5,24,381,3,359,4.489999999999999e-86,263.0,398,0.904522613065327,<=>
5740,SYNPCC7942_RS08445,b3942,57.497,727,289,7,2,719,10,725,0.0,810.0,720,1.00972222222222,<=>
5741,SYNPCC7942_RS08460,b0578,30.096999999999998,206,125,4,15,207,10,209,8.46e-26,97.1,215,0.9581395348837208,<=>
5743,SYNPCC7942_RS08475,b0526,44.65,486,231,11,3,477,2,460,9.049999999999998e-122,361.0,478,1.01673640167364,<=>
5752,SYNPCC7942_RS08500,b0088,30.217,460,285,14,6,461,11,438,4.689999999999999e-42,152.0,463,0.9935205183585308,<=>
5755,SYNPCC7942_RS08505,b0698,39.029,515,307,4,44,552,43,556,1.8199999999999996e-109,335.0,556,0.926258992805755,<=>
5756,SYNPCC7942_RS08510,b0697,57.994,688,272,8,18,696,3,682,0.0,711.0,696,0.988505747126437,<=>
5760,SYNPCC7942_RS08515,b0696,42.408,191,102,4,3,190,1,186,5.26e-34,117.0,203,0.9408866995073891,<=>
5858,SYNPCC7942_RS08570,b2424,47.881,236,123,0,40,275,37,272,1.61e-71,218.0,278,0.848920863309353,<=>
5872,SYNPCC7942_RS08585,b2423,50.769,260,128,0,25,284,22,281,3.3899999999999994e-90,267.0,286,0.9090909090909091,<=>
5913,SYNPCC7942_RS08610,b2013,24.796,367,225,12,46,384,9,352,3.1600000000000005e-10,57.8,386,0.950777202072539,<=>
5915,SYNPCC7942_RS08615,b4351,36.013000000000005,311,180,7,1,300,1,303,8.919999999999998e-54,174.0,303,1.02640264026403,<=>
5926,SYNPCC7942_RS08635,b3439,44.828,232,119,4,16,245,4,228,1.36e-60,187.0,246,0.9430894308943092,<=>
5929,SYNPCC7942_RS08650,b1663,29.348000000000003,460,301,5,8,454,6,454,3.05e-50,174.0,464,0.9913793103448281,<=>
5931,SYNPCC7942_RS08655,b2052,58.251999999999995,309,120,2,6,305,5,313,1.5899999999999995e-129,369.0,314,0.984076433121019,<=>
5941,SYNPCC7942_RS08725,b2498,41.315,213,118,5,5,216,1,207,3.0200000000000003e-52,164.0,217,0.9815668202764979,<=>
5970,SYNPCC7942_RS08735,b4467,34.048,420,237,10,16,430,20,404,1.2599999999999998e-67,218.0,435,0.96551724137931,<=>
5976,SYNPCC7942_RS08745,b1136,51.368,475,170,6,1,473,1,416,1.3199999999999995e-163,466.0,475,1.0,<=>
5981,SYNPCC7942_RS08765,b3917,45.778999999999996,308,163,4,57,361,23,329,2.5399999999999993e-91,274.0,361,0.853185595567867,<=>
5984,SYNPCC7942_RS08780,b1439,40.812,468,272,4,15,480,4,468,2.1799999999999996e-112,337.0,483,0.968944099378882,<=>
5999,SYNPCC7942_RS08785,b0027,31.506999999999998,146,93,3,17,156,20,164,2.7100000000000002e-17,71.6,163,0.895705521472393,<=>
6003,SYNPCC7942_RS08830,b1683,64.301,479,155,3,13,479,21,495,0.0,656.0,479,1.0,<=>
6005,SYNPCC7942_RS08835,b1682,61.885,244,93,0,9,252,1,244,4.889999999999998e-112,320.0,261,0.9348659003831421,<=>
6086,SYNPCC7942_RS08840,b1681,32.527,372,246,3,54,423,40,408,2.43e-56,189.0,442,0.841628959276018,<=>
6091,SYNPCC7942_RS08850,b3292,30.656999999999996,137,89,2,17,152,1,132,1.19e-20,79.3,153,0.8954248366013069,<=>
