,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
2093,SYNPCC7942_RS05145,USA300HOU_RS06960,34.335,466,273,7,47,503,25,466,1.6399999999999995e-77,248.0,517,0.9013539651837524,<=>
2098,SYNPCC7942_RS05170,USA300HOU_RS09890,53.07,456,213,1,8,463,4,458,2.9399999999999987e-176,498.0,463,0.9848812095032398,<=>
2104,SYNPCC7942_RS05185,USA300HOU_RS07985,40.329,243,135,6,3,241,6,242,2.1299999999999997e-51,164.0,243,1.0,<=>
2145,SYNPCC7942_RS05230,USA300HOU_RS03615,36.515,241,141,7,6,241,4,237,1.14e-45,149.0,253,0.9525691699604744,<=>
2156,SYNPCC7942_RS05270,USA300HOU_RS06070,25.133000000000003,565,378,11,20,567,18,554,8.07e-53,186.0,584,0.9674657534246576,<=>
2160,SYNPCC7942_RS05285,USA300HOU_RS02910,30.063000000000002,316,179,10,13,297,47,351,1.6399999999999997e-32,119.0,304,1.0394736842105263,<=>
2162,SYNPCC7942_RS05290,USA300HOU_RS03910,30.82,305,185,8,59,358,60,343,1.3699999999999998e-31,119.0,373,0.8176943699731903,<=>
2172,SYNPCC7942_RS05480,USA300HOU_RS05465,28.665,457,271,14,1,431,1,428,1.1599999999999999e-35,132.0,431,1.060324825986079,<=>
2180,SYNPCC7942_RS05535,USA300HOU_RS06165,39.881,672,374,10,124,788,12,660,7.959999999999999e-154,462.0,817,0.8225214198286414,<=>
2184,SYNPCC7942_RS05545,USA300HOU_RS10895,32.867,429,277,6,17,444,15,433,4.0199999999999995e-66,214.0,447,0.959731543624161,<=>
2186,SYNPCC7942_RS05550,USA300HOU_RS05420,40.465,215,126,1,19,233,3,215,4.139999999999999e-56,175.0,233,0.9227467811158798,<=>
2196,SYNPCC7942_RS05575,USA300HOU_RS09795,34.503,342,215,6,10,348,9,344,1.3e-68,215.0,354,0.9661016949152542,<=>
2197,SYNPCC7942_RS05590,USA300HOU_RS04835,55.128,858,375,6,7,858,4,857,0.0,939.0,874,0.9816933638443935,<=>
2204,SYNPCC7942_RS05615,USA300HOU_RS11310,22.46,187,132,7,1,177,1,184,2.14e-06,43.1,205,0.9121951219512195,<=>
2205,SYNPCC7942_RS05630,USA300HOU_RS09865,23.245,413,248,16,14,408,12,373,4.33e-15,72.4,412,1.0024271844660195,<=>
2206,SYNPCC7942_RS05635,USA300HOU_RS07520,33.032,221,142,3,7,225,9,225,1.3899999999999999e-46,151.0,233,0.9484978540772532,<=>
2209,SYNPCC7942_RS05640,USA300HOU_RS00005,43.45,458,245,6,24,476,2,450,5.719999999999999e-132,386.0,482,0.950207468879668,<=>
2213,SYNPCC7942_RS05655,USA300HOU_RS02985,33.865,251,156,4,1,242,1,250,1.9199999999999997e-43,144.0,243,1.0329218106995885,<=>
2217,SYNPCC7942_RS05665,USA300HOU_RS11730,36.111,360,209,9,3,349,2,353,5.639999999999998e-68,214.0,361,0.997229916897507,<=>
2219,SYNPCC7942_RS05680,USA300HOU_RS07535,52.809,89,42,0,1,89,1,89,9.999999999999999e-31,100.0,91,0.978021978021978,<=>
2236,SYNPCC7942_RS05700,USA300HOU_RS06015,42.23,296,164,4,16,311,17,305,4.199999999999999e-75,229.0,313,0.9456869009584664,<=>
2241,SYNPCC7942_RS05710,USA300HOU_RS06255,32.192,292,170,4,6,283,3,280,2.66e-52,169.0,287,1.0174216027874565,<=>
2244,SYNPCC7942_RS05720,USA300HOU_RS04190,47.901,405,196,7,1,400,1,395,1.1999999999999997e-126,367.0,402,1.007462686567164,<=>
2253,SYNPCC7942_RS13735,USA300HOU_RS06790,47.368,57,21,1,8,64,2,49,6.3e-13,53.5,64,0.890625,<=>
2258,SYNPCC7942_RS05765,USA300HOU_RS03455,24.265,272,183,9,18,277,10,270,1.0199999999999999e-12,63.2,277,0.9819494584837545,<=>
2328,SYNPCC7942_RS05845,USA300HOU_RS02505,40.26,539,280,14,4,520,5,523,1.03e-133,399.0,525,1.0266666666666666,<=>
2333,SYNPCC7942_RS05885,USA300HOU_RS00675,30.619,307,193,12,2,296,6,304,4.06e-33,121.0,324,0.9475308641975309,<=>
2355,SYNPCC7942_RS05995,USA300HOU_RS00365,22.669,472,283,22,13,465,1,409,7.71e-19,85.9,589,0.801358234295416,<=>
2364,SYNPCC7942_RS06090,USA300HOU_RS12290,23.881,201,131,8,5,191,3,195,1.15e-10,54.7,194,1.0360824742268042,<=>
2366,SYNPCC7942_RS06100,USA300HOU_RS06075,42.458,179,102,1,4,181,6,184,2.5899999999999996e-48,152.0,183,0.9781420765027322,<=>
2367,SYNPCC7942_RS06110,USA300HOU_RS09165,23.005,213,146,9,33,239,2,202,1.53e-10,55.5,255,0.8352941176470589,<=>
2368,SYNPCC7942_RS06130,USA300HOU_RS06975,37.262,263,153,7,31,288,3,258,2.29e-45,150.0,295,0.8915254237288136,<=>
2369,SYNPCC7942_RS06135,USA300HOU_RS05470,33.617,470,295,7,5,474,8,460,3.239999999999999e-79,251.0,479,0.9812108559498957,<=>
2374,SYNPCC7942_RS06140,USA300HOU_RS05685,36.22,254,148,7,2,253,4,245,2.1499999999999998e-36,125.0,258,0.9844961240310077,<=>
2378,SYNPCC7942_RS06180,USA300HOU_RS13010,49.398,83,41,1,4,85,6,88,6.880000000000001e-28,93.2,87,0.9540229885057471,<=>
2379,SYNPCC7942_RS06185,USA300HOU_RS13015,35.802,81,52,0,1,81,1,81,6.410000000000001e-16,62.8,84,0.9642857142857143,<=>
2380,SYNPCC7942_RS06220,USA300HOU_RS06570,43.75,144,78,1,12,152,4,147,1.29e-41,133.0,167,0.8622754491017964,<=>
2383,SYNPCC7942_RS06250,USA300HOU_RS08750,65.116,86,30,0,1,86,9,94,7.699999999999999e-35,111.0,88,0.9772727272727273,<=>
2397,SYNPCC7942_RS06260,USA300HOU_RS06405,37.795,254,144,8,11,252,10,261,2.7399999999999995e-49,162.0,294,0.8639455782312925,<=>
2398,SYNPCC7942_RS06265,USA300HOU_RS01640,20.8,375,258,12,15,384,3,343,1.1199999999999999e-13,67.8,392,0.9566326530612245,<=>
2401,SYNPCC7942_RS06290,USA300HOU_RS08790,36.449,214,129,2,17,230,2,208,1.0699999999999999e-41,138.0,244,0.8770491803278688,<=>
2403,SYNPCC7942_RS06305,USA300HOU_RS04120,40.65,246,136,3,7,249,1,239,7.55e-61,191.0,289,0.8512110726643599,<=>
2405,SYNPCC7942_RS06335,USA300HOU_RS00910,40.773,233,125,4,31,263,12,231,1.5399999999999998e-61,191.0,274,0.8503649635036497,<=>
2617,SYNPCC7942_RS06410,USA300HOU_RS11035,46.153999999999996,338,172,5,4,339,7,336,1.9999999999999994e-96,286.0,349,0.9684813753581661,<=>
2621,SYNPCC7942_RS06460,USA300HOU_RS04195,46.245,253,117,6,1,238,1,249,7.599999999999998e-75,224.0,242,1.0454545454545454,<=>
2622,SYNPCC7942_RS06470,USA300HOU_RS07390,31.72,372,250,4,1,371,1,369,2.1699999999999999e-60,196.0,374,0.9946524064171123,<=>
2625,SYNPCC7942_RS06485,USA300HOU_RS05760,42.246,187,101,4,1,182,1,185,2.5199999999999997e-46,147.0,197,0.949238578680203,<=>
2628,SYNPCC7942_RS06500,USA300HOU_RS05000,34.5,400,258,2,66,463,61,458,8.609999999999997e-75,238.0,465,0.8602150537634409,<=>
2634,SYNPCC7942_RS06540,USA300HOU_RS08895,56.637,113,49,0,1,113,1,113,5.87e-40,125.0,116,0.9741379310344828,<=>
2635,SYNPCC7942_RS06545,USA300HOU_RS08900,39.062,64,39,0,1,64,1,64,3.65e-12,52.0,66,0.9696969696969697,<=>
2636,SYNPCC7942_RS06565,USA300HOU_RS12285,32.131,305,195,7,4,299,5,306,5.06e-49,163.0,327,0.9327217125382263,<=>
2637,SYNPCC7942_RS06570,USA300HOU_RS12300,33.835,133,86,2,11,143,3,133,2.73e-18,73.6,165,0.806060606060606,<=>
2640,SYNPCC7942_RS06585,USA300HOU_RS12310,29.323,399,269,10,8,400,14,405,3.09e-45,157.0,403,0.9900744416873449,<=>
2645,SYNPCC7942_RS06615,USA300HOU_RS05695,39.445,829,442,21,1,803,1,795,1.0299999999999998e-173,517.0,810,1.0234567901234568,<=>
2648,SYNPCC7942_RS06635,USA300HOU_RS09025,51.553999999999995,386,178,4,87,463,5,390,4.699999999999999e-141,407.0,469,0.8230277185501066,<=>
2651,SYNPCC7942_RS06655,USA300HOU_RS07595,29.221,462,288,10,10,468,3,428,2.2199999999999995e-62,206.0,473,0.9767441860465116,<=>
2655,SYNPCC7942_RS06660,USA300HOU_RS09070,25.625,160,102,5,1,158,2,146,5.82e-13,59.7,158,1.0126582278481013,<=>
2776,SYNPCC7942_RS06690,USA300HOU_RS04940,43.465,329,181,2,6,334,4,327,1.9099999999999996e-93,278.0,337,0.9762611275964391,<=>
2778,SYNPCC7942_RS06700,USA300HOU_RS13785,25.676,296,203,10,4,291,1,287,3.39e-23,93.6,323,0.9164086687306502,<=>
2849,SYNPCC7942_RS06715,USA300HOU_RS08675,52.292,589,266,7,2,585,4,582,0.0,602.0,599,0.9833055091819699,<=>
2858,SYNPCC7942_RS06725,USA300HOU_RS06295,48.43,446,217,4,4,448,1,434,4.789999999999998e-157,449.0,466,0.9570815450643777,<=>
2935,SYNPCC7942_RS06745,USA300HOU_RS06020,42.593,162,92,1,15,175,13,174,8.550000000000001e-45,142.0,179,0.9050279329608939,<=>
2936,SYNPCC7942_RS06765,USA300HOU_RS08950,33.893,298,169,8,1,279,1,289,3.7e-44,148.0,282,1.0567375886524824,<=>
2937,SYNPCC7942_RS06775,USA300HOU_RS00080,43.871,465,239,6,7,451,1,463,2.1599999999999996e-132,387.0,454,1.024229074889868,<=>
2938,SYNPCC7942_RS06780,USA300HOU_RS02580,37.007,1116,595,20,34,1082,24,1098,0.0,692.0,1153,0.9679098005203816,<=>
2942,SYNPCC7942_RS06810,USA300HOU_RS03835,28.855999999999998,201,119,6,10,189,2,199,2.9599999999999996e-20,82.0,206,0.9757281553398058,<=>
2943,SYNPCC7942_RS06815,USA300HOU_RS03845,31.131999999999998,212,134,4,3,210,9,212,4.09e-28,102.0,231,0.9177489177489178,<=>
2957,SYNPCC7942_RS06885,USA300HOU_RS04605,29.682,283,177,8,40,315,38,305,5.560000000000001e-25,99.4,331,0.8549848942598187,<=>
2961,SYNPCC7942_RS06905,USA300HOU_RS12560,27.273000000000003,220,125,9,1,206,1,199,5.97e-13,62.0,230,0.9565217391304348,<=>
2962,SYNPCC7942_RS06910,USA300HOU_RS09200,38.602,601,330,14,46,644,5,568,2.1799999999999994e-132,397.0,656,0.9161585365853658,<=>
2975,SYNPCC7942_RS06920,USA300HOU_RS11745,26.173000000000002,405,275,12,33,428,17,406,1.5199999999999998e-15,75.1,498,0.8132530120481928,<=>
3005,SYNPCC7942_RS06990,USA300HOU_RS05180,23.986,296,203,7,16,296,18,306,3.2e-16,73.9,303,0.976897689768977,<=>
3006,SYNPCC7942_RS07005,USA300HOU_RS02425,51.531000000000006,196,94,1,5,199,3,198,4.589999999999999e-78,228.0,200,0.98,<=>
3013,SYNPCC7942_RS07045,USA300HOU_RS08695,44.733000000000004,731,378,10,32,756,17,727,0.0,646.0,764,0.9568062827225131,<=>
3015,SYNPCC7942_RS07060,USA300HOU_RS08155,57.823,441,185,1,5,444,3,443,0.0,525.0,453,0.9735099337748344,<=>
3021,SYNPCC7942_RS07070,USA300HOU_RS03890,37.656,640,377,7,1,637,3,623,4.2e-154,455.0,641,0.9984399375975039,<=>
3240,SYNPCC7942_RS07215,USA300HOU_RS11080,46.199,513,262,2,7,519,2,500,1.8299999999999995e-156,453.0,540,0.95,<=>
3243,SYNPCC7942_RS07230,USA300HOU_RS04570,28.570999999999998,231,134,9,40,248,52,273,1.6999999999999998e-12,62.0,251,0.9203187250996016,<=>
3246,SYNPCC7942_RS07235,USA300HOU_RS14255,43.891000000000005,221,124,0,8,228,2,222,3.989999999999999e-67,204.0,241,0.91701244813278,<=>
3322,SYNPCC7942_RS07305,USA300HOU_RS05305,29.973000000000003,367,243,5,19,384,19,372,1.18e-57,189.0,395,0.9291139240506329,<=>
3326,SYNPCC7942_RS07330,USA300HOU_RS00970,38.728,346,208,3,7,352,2,343,4.919999999999999e-86,260.0,352,0.9829545454545454,<=>
3327,SYNPCC7942_RS07340,USA300HOU_RS05190,33.099000000000004,568,337,16,24,578,15,552,8.149999999999998e-87,276.0,582,0.9759450171821306,<=>
3333,SYNPCC7942_RS07365,USA300HOU_RS06760,36.213,301,181,6,3,299,5,298,3.28e-54,175.0,306,0.9836601307189542,<=>
3335,SYNPCC7942_RS07385,USA300HOU_RS11470,36.905,336,154,10,1,329,1,285,3.06e-56,182.0,357,0.9411764705882353,<=>
3388,SYNPCC7942_RS07430,USA300HOU_RS02770,46.875,448,213,4,1,445,1,426,5.329999999999998e-150,432.0,478,0.9372384937238494,<=>
3389,SYNPCC7942_RS07435,USA300HOU_RS08970,50.0,232,110,4,6,235,3,230,1.4499999999999998e-68,207.0,244,0.9508196721311475,<=>
3404,SYNPCC7942_RS07440,USA300HOU_RS06175,37.73,326,194,4,5,328,3,321,6.86e-78,238.0,346,0.9421965317919075,<=>
3405,SYNPCC7942_RS07445,USA300HOU_RS04875,38.602,329,183,5,6,332,1,312,1.74e-76,234.0,335,0.982089552238806,<=>
3406,SYNPCC7942_RS07450,USA300HOU_RS06180,36.304,303,179,8,1,291,1,301,2e-55,178.0,293,1.0341296928327646,<=>
3409,SYNPCC7942_RS07495,USA300HOU_RS08655,33.333,147,90,5,6,151,1,140,2.6200000000000002e-17,70.1,151,0.9735099337748344,<=>
3410,SYNPCC7942_RS07500,USA300HOU_RS02630,53.618,304,135,5,20,322,8,306,1.83e-110,320.0,334,0.9101796407185628,<=>
3422,SYNPCC7942_RS07565,USA300HOU_RS05610,35.294000000000004,170,104,5,9,176,11,176,1.79e-23,88.2,184,0.9239130434782609,<=>
3423,SYNPCC7942_RS07570,USA300HOU_RS14525,36.923,195,108,6,7,201,2,181,2.3199999999999996e-38,128.0,217,0.8986175115207373,<=>
3427,SYNPCC7942_RS07585,USA300HOU_RS05045,37.844,473,270,12,21,483,18,476,1.2199999999999997e-95,295.0,497,0.9517102615694165,<=>
3432,SYNPCC7942_RS07595,USA300HOU_RS09520,57.692,78,33,0,1,78,1,78,1.15e-29,97.4,82,0.9512195121951219,<=>
3433,SYNPCC7942_RS07600,USA300HOU_RS09120,43.56399999999999,202,110,3,1,200,1,200,3.34e-50,158.0,202,1.0,<=>
3434,SYNPCC7942_RS07610,USA300HOU_RS00920,32.046,259,161,5,21,276,3,249,3.36e-30,110.0,278,0.9316546762589928,<=>
3575,SYNPCC7942_RS07645,USA300HOU_RS00960,32.7,263,166,7,30,291,2,254,1.4e-41,141.0,301,0.8737541528239202,<=>
3577,SYNPCC7942_RS07665,USA300HOU_RS08415,31.25,256,165,4,41,293,60,307,5.889999999999999e-41,140.0,299,0.8561872909698997,<=>
3580,SYNPCC7942_RS07670,USA300HOU_RS09145,40.414,532,306,6,3,529,5,530,2.399999999999999e-134,397.0,529,1.005671077504726,<=>
3587,SYNPCC7942_RS07680,USA300HOU_RS05985,27.848000000000003,237,167,3,15,250,25,258,1.48e-23,92.8,259,0.915057915057915,<=>
3588,SYNPCC7942_RS07690,USA300HOU_RS11085,47.163999999999994,335,170,2,4,338,2,329,2.7399999999999995e-110,322.0,365,0.9178082191780822,<=>
3591,SYNPCC7942_RS07715,USA300HOU_RS08630,39.118,363,204,9,3,353,7,364,2.3699999999999996e-80,246.0,357,1.0168067226890756,<=>
3593,SYNPCC7942_RS07720,USA300HOU_RS11145,32.906,234,155,2,17,250,20,251,3.27e-34,120.0,259,0.9034749034749034,<=>
3599,SYNPCC7942_RS07745,USA300HOU_RS06125,30.534000000000002,262,151,9,54,309,2,238,6.03e-24,94.7,323,0.8111455108359134,<=>
3602,SYNPCC7942_RS07765,USA300HOU_RS14540,37.879,396,241,4,34,429,25,415,1.6299999999999996e-96,292.0,434,0.9124423963133641,<=>
3603,SYNPCC7942_RS07770,USA300HOU_RS08455,40.449,89,45,1,1,89,1,81,2.33e-12,54.3,98,0.9081632653061225,<=>
3604,SYNPCC7942_RS07775,USA300HOU_RS02510,35.769,260,160,5,3,259,2,257,2.1999999999999997e-47,155.0,265,0.9811320754716981,<=>
3610,SYNPCC7942_RS07795,USA300HOU_RS05535,58.305,590,245,1,5,593,8,597,0.0,707.0,597,0.9882747068676717,<=>
3617,SYNPCC7942_RS07825,USA300HOU_RS12340,35.897,234,139,5,35,266,34,258,7.659999999999998e-41,138.0,271,0.8634686346863468,<=>
3618,SYNPCC7942_RS07830,USA300HOU_RS12335,46.411,209,111,1,8,215,4,212,1.1299999999999998e-63,194.0,221,0.9457013574660633,<=>
3623,SYNPCC7942_RS07835,USA300HOU_RS05750,23.482,247,164,12,8,244,23,254,2.71e-14,67.0,253,0.9762845849802372,<=>
3629,SYNPCC7942_RS07905,USA300HOU_RS06945,23.798000000000002,416,264,16,5,388,15,409,1.03e-16,77.8,418,0.9952153110047847,<=>
3630,SYNPCC7942_RS07915,USA300HOU_RS11075,61.093999999999994,329,127,1,1,329,1,328,2.2299999999999995e-141,399.0,330,0.996969696969697,<=>
3640,SYNPCC7942_RS08020,USA300HOU_RS13880,46.471000000000004,751,364,13,7,747,76,798,0.0,661.0,747,1.0053547523427042,<=>
3645,SYNPCC7942_RS08025,USA300HOU_RS06540,26.141,241,142,8,14,232,4,230,3.6e-08,49.7,269,0.895910780669145,<=>
3655,SYNPCC7942_RS08055,USA300HOU_RS03230,25.0,572,350,19,36,584,38,553,8.289999999999999e-38,143.0,584,0.9794520547945206,<=>
3656,SYNPCC7942_RS08060,USA300HOU_RS01835,23.932,234,170,4,46,274,3,233,1.45e-16,73.6,279,0.8387096774193549,<=>
3657,SYNPCC7942_RS13780,USA300HOU_RS12660,32.584,89,59,1,7,94,8,96,4.36e-09,46.2,95,0.9368421052631579,<=>
3658,SYNPCC7942_RS08080,USA300HOU_RS14715,38.196999999999996,466,268,6,7,462,4,459,2.5199999999999994e-118,351.0,462,1.0086580086580086,<=>
3680,SYNPCC7942_RS08145,USA300HOU_RS09015,50.955,314,154,0,11,324,1,314,2.949999999999999e-109,317.0,327,0.9602446483180428,<=>
3691,SYNPCC7942_RS08235,USA300HOU_RS14725,45.455,44,24,0,1,44,1,44,1.22e-06,36.6,45,0.9777777777777777,<=>
3696,SYNPCC7942_RS08285,USA300HOU_RS09395,34.694,196,125,2,1,196,1,193,1.03e-34,119.0,219,0.8949771689497716,<=>
3769,SYNPCC7942_RS08365,USA300HOU_RS02805,27.451,153,99,4,5,150,6,153,3.2699999999999996e-12,58.2,177,0.864406779661017,<=>
3771,SYNPCC7942_RS08390,USA300HOU_RS06200,28.631,241,140,9,18,241,15,240,2.26e-22,88.6,247,0.9757085020242915,<=>
3772,SYNPCC7942_RS08405,USA300HOU_RS10095,33.858000000000004,127,83,1,15,140,19,145,4.19e-26,93.2,149,0.8523489932885906,<=>
3776,SYNPCC7942_RS08460,USA300HOU_RS13680,32.683,205,119,6,1,192,1,199,7.549999999999999e-33,114.0,215,0.9534883720930233,<=>
3777,SYNPCC7942_RS08475,USA300HOU_RS02790,42.917,480,253,9,3,477,2,465,7.249999999999999e-135,394.0,478,1.00418410041841,<=>
3782,SYNPCC7942_RS08500,USA300HOU_RS05945,32.594,451,275,10,6,453,14,438,9.34e-65,212.0,463,0.9740820734341252,<=>
3785,SYNPCC7942_RS08505,USA300HOU_RS11215,42.549,557,309,7,5,552,1,555,9.999999999999997e-143,420.0,556,1.0017985611510791,<=>
3786,SYNPCC7942_RS08510,USA300HOU_RS11210,56.148,675,288,6,19,690,2,671,0.0,701.0,696,0.9698275862068966,<=>
3789,SYNPCC7942_RS08515,USA300HOU_RS11205,36.842,190,110,5,3,190,1,182,4.45e-33,114.0,203,0.9359605911330049,<=>
3889,SYNPCC7942_RS08610,USA300HOU_RS11010,22.796,329,222,11,60,370,5,319,2.9399999999999997e-11,60.5,386,0.8523316062176166,<=>
3897,SYNPCC7942_RS08645,USA300HOU_RS11460,29.897,97,64,2,16,108,4,100,8.409999999999999e-11,51.2,113,0.8584070796460177,<=>
3904,SYNPCC7942_RS08725,USA300HOU_RS11405,42.653999999999996,211,116,4,6,216,3,208,6.230000000000001e-56,173.0,217,0.9723502304147466,<=>
3906,SYNPCC7942_RS08745,USA300HOU_RS08980,51.208999999999996,455,170,10,23,473,15,421,1.6899999999999992e-153,439.0,475,0.9578947368421052,<=>
3913,SYNPCC7942_RS08780,USA300HOU_RS02725,26.396,394,266,13,11,397,2,378,1.13e-27,111.0,483,0.8157349896480331,<=>
3919,SYNPCC7942_RS08785,USA300HOU_RS06010,29.166999999999998,144,100,1,17,158,18,161,3.04e-18,73.6,163,0.8834355828220859,<=>
3921,SYNPCC7942_RS08830,USA300HOU_RS04535,44.443999999999996,468,246,6,13,479,11,465,3.429999999999999e-143,415.0,479,0.9770354906054279,<=>
3923,SYNPCC7942_RS08835,USA300HOU_RS04515,54.4,250,112,1,10,259,5,252,1.3799999999999999e-99,288.0,261,0.9578544061302682,<=>
3986,SYNPCC7942_RS08845,USA300HOU_RS04525,50.49,408,199,2,11,418,12,416,3.249999999999999e-152,434.0,419,0.9737470167064439,<=>
3992,SYNPCC7942_RS08855,USA300HOU_RS03995,35.64,289,182,3,9,296,17,302,9.890000000000001e-61,192.0,301,0.9601328903654485,<=>
3993,SYNPCC7942_RS08860,USA300HOU_RS09245,31.818,462,275,12,12,469,4,429,2.3499999999999995e-59,197.0,478,0.9665271966527197,<=>
3995,SYNPCC7942_RS08865,USA300HOU_RS08940,54.07899999999999,331,147,2,1,331,1,326,3.3099999999999997e-124,357.0,339,0.976401179941003,<=>
4007,SYNPCC7942_RS08925,USA300HOU_RS10330,21.849,476,303,16,6,456,19,450,1.27e-09,57.0,593,0.8026981450252951,<=>
4008,SYNPCC7942_RS08935,USA300HOU_RS06120,41.04,346,192,4,13,352,17,356,2.9799999999999993e-87,264.0,361,0.9584487534626038,<=>
4009,SYNPCC7942_RS08945,USA300HOU_RS09065,52.925,359,167,2,1,357,1,359,4.269999999999999e-131,376.0,363,0.9889807162534435,<=>
4011,SYNPCC7942_RS08960,USA300HOU_RS12510,25.738000000000003,237,157,7,7,234,4,230,1.16e-15,71.2,272,0.8713235294117647,<=>
4013,SYNPCC7942_RS08980,USA300HOU_RS05410,28.153000000000002,444,302,8,15,451,2,435,2.06e-53,182.0,470,0.9446808510638298,<=>
4014,SYNPCC7942_RS09000,USA300HOU_RS06220,49.188,431,216,2,2,431,3,431,6.199999999999999e-152,437.0,485,0.8886597938144329,<=>
4016,SYNPCC7942_RS09005,USA300HOU_RS06225,40.244,82,46,1,2,80,3,84,2.31e-16,63.9,82,1.0,<=>
4017,SYNPCC7942_RS09015,USA300HOU_RS08400,51.786,56,27,0,1,56,1,56,4.28e-16,61.2,57,0.9824561403508771,<=>
4018,SYNPCC7942_RS09020,USA300HOU_RS08380,49.677,310,151,3,6,312,5,312,4.869999999999999e-100,293.0,321,0.9657320872274143,<=>
4019,SYNPCC7942_RS09040,USA300HOU_RS08120,31.531999999999996,555,355,8,1,545,1,540,2.1199999999999994e-82,265.0,581,0.955249569707401,<=>
4028,SYNPCC7942_RS09080,USA300HOU_RS04530,44.928000000000004,138,73,2,1,137,1,136,4.06e-39,126.0,160,0.8625,<=>
4031,SYNPCC7942_RS09105,USA300HOU_RS08835,59.375,320,128,1,6,325,5,322,5.549999999999999e-143,403.0,326,0.9815950920245399,<=>
4035,SYNPCC7942_RS09115,USA300HOU_RS13895,33.803000000000004,355,231,3,35,389,29,379,1.1599999999999997e-68,218.0,392,0.9056122448979592,<=>
4038,SYNPCC7942_RS09120,USA300HOU_RS04230,49.342,152,76,1,1,152,1,151,6.869999999999999e-50,154.0,154,0.987012987012987,<=>
4046,SYNPCC7942_RS09175,USA300HOU_RS10105,42.667,150,86,0,3,152,2,151,4.2799999999999994e-43,136.0,157,0.9554140127388535,<=>
4107,SYNPCC7942_RS09260,USA300HOU_RS06465,33.333,186,105,5,1,167,1,186,8.500000000000001e-26,94.4,169,1.1005917159763314,<=>
4111,SYNPCC7942_RS09285,USA300HOU_RS05725,57.426,101,41,2,7,107,6,104,3.4999999999999993e-39,123.0,107,0.9439252336448598,<=>
4118,SYNPCC7942_RS09340,USA300HOU_RS11240,32.957,443,285,8,17,450,13,452,4.249999999999999e-72,231.0,455,0.9736263736263736,<=>
4122,SYNPCC7942_RS09365,USA300HOU_RS05430,41.711000000000006,561,315,6,21,580,7,556,7.879999999999997e-149,438.0,609,0.9211822660098522,<=>
4124,SYNPCC7942_RS09370,USA300HOU_RS07105,37.455,275,161,5,7,277,5,272,2.0299999999999997e-56,180.0,299,0.919732441471572,<=>
4126,SYNPCC7942_RS09375,USA300HOU_RS07100,41.211999999999996,330,185,4,15,343,3,324,9.859999999999998e-86,259.0,354,0.9322033898305084,<=>
4131,SYNPCC7942_RS09415,USA300HOU_RS02930,45.205,146,80,0,20,165,7,152,3.34e-42,135.0,168,0.8690476190476191,<=>
4152,SYNPCC7942_RS09455,USA300HOU_RS04850,24.873,197,138,6,5,195,10,202,7.55e-11,55.5,195,1.0102564102564102,<=>
4166,SYNPCC7942_RS09500,USA300HOU_RS07220,45.455,220,117,3,4,223,3,219,2.3699999999999998e-61,188.0,226,0.9734513274336283,<=>
4179,SYNPCC7942_RS09505,USA300HOU_RS09915,48.667,150,69,4,3,148,4,149,2.92e-42,134.0,156,0.9615384615384616,<=>
4255,SYNPCC7942_RS09615,USA300HOU_RS00965,44.581,406,213,4,11,415,19,413,4.9999999999999995e-102,306.0,415,0.9783132530120482,<=>
4256,SYNPCC7942_RS09625,USA300HOU_RS11090,51.522,460,212,4,5,464,4,452,3.069999999999999e-160,457.0,468,0.9829059829059829,<=>
4258,SYNPCC7942_RS09630,USA300HOU_RS03620,39.103,156,91,1,5,160,2,153,3.76e-41,132.0,162,0.9629629629629629,<=>
4337,SYNPCC7942_RS09690,USA300HOU_RS04225,24.601,752,517,15,4,739,6,723,2.7499999999999994e-70,242.0,745,1.0093959731543625,<=>
4338,SYNPCC7942_RS09700,USA300HOU_RS07050,26.026999999999997,219,136,5,13,220,5,208,7.98e-17,72.8,224,0.9776785714285714,<=>
4344,SYNPCC7942_RS09745,USA300HOU_RS09335,44.51,847,419,12,20,861,2,802,0.0,707.0,865,0.9791907514450867,<=>
4358,SYNPCC7942_RS09810,USA300HOU_RS12690,35.616,292,175,4,13,303,8,287,4.04e-59,191.0,348,0.8390804597701149,<=>
4359,SYNPCC7942_RS09820,USA300HOU_RS08795,23.430999999999997,239,158,7,15,251,10,225,1.8600000000000002e-13,64.3,262,0.9122137404580153,<=>
4369,SYNPCC7942_RS09865,USA300HOU_RS08110,32.308,325,208,5,20,341,11,326,1.1100000000000002e-40,142.0,342,0.9502923976608187,<=>
4371,SYNPCC7942_RS09870,USA300HOU_RS05735,32.967,637,363,16,15,638,7,592,1.8799999999999995e-109,338.0,643,0.9906687402799378,<=>
4373,SYNPCC7942_RS09920,USA300HOU_RS11480,59.056999999999995,530,216,1,1,529,1,530,0.0,681.0,546,0.9706959706959707,<=>
4374,SYNPCC7942_RS09925,USA300HOU_RS09020,50.357,280,134,2,7,284,5,281,6.689999999999999e-102,296.0,305,0.9180327868852459,<=>
4375,SYNPCC7942_RS09940,USA300HOU_RS06365,43.361000000000004,595,301,11,1,593,1,561,3.8099999999999987e-162,472.0,600,0.9916666666666667,<=>
4379,SYNPCC7942_RS09950,USA300HOU_RS04125,27.711,166,89,7,1,141,1,160,3.4e-08,47.0,182,0.9120879120879121,<=>
